authority_tier,char_count,key,lane,name,node_id,node_type,source_id
,10724,2767a8ea8b038541fe377af6,,"Aldur's Deception 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",f7bd0ce9-e88c-568e-a102-a99189adbefd,SourceDocument,diablo2-io
,,aldur-s-deception-t1036,,"Aldur's Deception 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",294bd3bd-c42b-5fbb-ba34-f6fc4921765e,SetItem,diablo2-io
,12503,eb6c983105ef17b880d036e8,,"Aldur's Advance 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",79033814-6e70-5390-98d6-35194dcfa030,SourceDocument,diablo2-io
,,aldur-s-advance-t1037,,"Aldur's Advance 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",467aa0e8-2576-5ac6-8b73-3993a2df9fce,SetItem,diablo2-io
,12162,0c55a0744ced8b0c84e3ea5c,,"Angelic Raiment 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Full Set
                                          
        
         • diablo2.io",8da3e466-5b62-5f2c-978e-cdfc2b3bed1d,SourceDocument,diablo2-io
,,angelic-raiment-t1038,,"Angelic Raiment 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Full Set
                                          
        
         • diablo2.io",5b397da9-4bd7-56c1-9e95-2c33df5fdb8e,SetItem,diablo2-io
,10548,bc46be2143b4d5a84c465f32,,"Angelic Wings 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",340e185a-1ce8-5b6b-8062-e61417bf5d8e,SourceDocument,diablo2-io
,,angelic-wings-t1039,,"Angelic Wings 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",5c1b57e7-ebff-5667-97f2-13c0543ac1ad,SetItem,diablo2-io
,12225,76d8a0d6b1331ad17ea78bbe,,"Angelic Halo 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",938ff5e0-f5a2-5328-a7f5-a0ad3c278f80,SourceDocument,diablo2-io
,,angelic-halo-t1040,,"Angelic Halo 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",55a3af85-1105-5bba-99f8-91a22a6c11cf,SetItem,diablo2-io
,9742,2d23e090010602eaf09e56a9,,"Angelic Mantle 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",09daf866-b82a-52bb-a12c-952f90f25ad3,SourceDocument,diablo2-io
,,angelic-mantle-t1041,,"Angelic Mantle 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",9e1e1e2d-fd69-55d2-aa19-52d617e591dd,SetItem,diablo2-io
,10397,00e635095e16a570b0063e5d,,"Angelic Sickle 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",1b8daba6-5b95-5a58-8ed7-e02ec05f2aef,SourceDocument,diablo2-io
,,angelic-sickle-t1042,,"Angelic Sickle 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",b6a74b73-8d10-5bf9-86e7-ed5762e749a5,SetItem,diablo2-io
,10238,8d10185fe165af5b58d241e0,,"Arcanna's Tricks 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Full Set
                                          
        
         • diablo2.io",23c42c43-c092-5337-937a-55e0eab32585,SourceDocument,diablo2-io
,,arcanna-s-tricks-t1043,,"Arcanna's Tricks 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Full Set
                                          
        
         • diablo2.io",af96d368-4d50-5a6b-9d78-937578837fc6,SetItem,diablo2-io
,9703,ce633da80f4837f2b214069c,,"Arcanna's Sign 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",7c728875-0df2-5d4d-9b10-dc4b5e51a105,SourceDocument,diablo2-io
,,arcanna-s-sign-t1044,,"Arcanna's Sign 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",5f493c1a-7f87-596a-81fc-94c1ad21d604,SetItem,diablo2-io
,10260,c85033e1f3b7b1cdd08f1e38,,"Arcanna's Head 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",d9b42ac3-0d30-5902-8faf-4cd97167d23e,SourceDocument,diablo2-io
,,arcanna-s-head-t1045,,"Arcanna's Head 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",ee429a8a-0d95-5535-b3ea-82d40ad160a2,SetItem,diablo2-io
,9199,9dbecf954e0cfe2d6f66f604,,"Arcanna's Flesh 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",a056a095-ec7a-5bc3-9d15-d6fa163fb460,SourceDocument,diablo2-io
,,arcanna-s-flesh-t1046,,"Arcanna's Flesh 
        
        
        
                                  • Diablo 2 Resurrected 
                                  Set Item
                                          
        
         • diablo2.io",aba675c4-9135-5da4-9233-4f5b69b3b030,SetItem,diablo2-io
,13249,2e7de2c9ba029cd4dc0a67e3,,"Blizzard 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",0c7a47aa-39d9-5239-8b06-bf5841d6ac7f,SourceDocument,diablo2-io
,,blizzard-t9,,"Blizzard 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",bff1e5f0-5093-5175-b789-efa91c07f682,Skill,diablo2-io
,14976,044755197bc82053b3a1e9fe,,"Amplify Damage 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",c56fcd49-17f2-53f9-a145-d31671b51d7d,SourceDocument,diablo2-io
,,amplify-damage-t3990,,"Amplify Damage 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",be20d1c4-8223-5b53-8a3a-1764fbc3a17f,Skill,diablo2-io
,11132,13b08b32c3de4dcbfbdc4485,,"Arctic Blast 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",158a2303-ee7a-589e-a14f-b7b10dd177bd,SourceDocument,diablo2-io
,,arctic-blast-t3991,,"Arctic Blast 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",aa73b59e-a6e3-53da-ab85-9e93464e2ac1,Skill,diablo2-io
,13105,b74b9285b0c6e1aae840a5d2,,"Armageddon 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",52853aad-ea24-5f59-876b-83da6308148b,SourceDocument,diablo2-io
,,armageddon-t3992,,"Armageddon 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",39b8d52c-0639-596b-a4e7-7445d8dd09b2,Skill,diablo2-io
,10302,d143dd4a21deaab1472fcd1c,,"Attract 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",70b232df-3481-5c6a-b4d0-a457881325e8,SourceDocument,diablo2-io
,,attract-t3993,,"Attract 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",043d6d63-051d-5b88-9790-b40db64d8438,Skill,diablo2-io
,9444,4666f50fdd0c5fe0b6b57410,,"Avoid 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",5057d027-1f2a-50c6-9bd0-f8ea02989a22,SourceDocument,diablo2-io
,,avoid-t3994,,"Avoid 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",e2e11bfa-c881-52d0-b850-520ab0920d09,Skill,diablo2-io
,9989,48969d655bfcf841121ac5d1,,"Axe Mastery 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",dc297eb0-f5df-559d-a0db-757dfa3572d7,SourceDocument,diablo2-io
,,axe-mastery-t3995,,"Axe Mastery 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",101738c1-9538-5d1a-853c-88b0c19bd962,Skill,diablo2-io
,9337,8b143806ed5b9e0a09ede01b,,"Bash 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",476a491e-4d4b-51f7-9449-5e98b04b51f8,SourceDocument,diablo2-io
,,bash-t3996,,"Bash 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",205e6a1b-fa60-57f2-be64-90142b4372fe,Skill,diablo2-io
,12428,7b386e37e7b38e9c4fe23911,,"Battle Command 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",03ed7ed9-9b31-5c17-9d4e-cb42cae2f2f0,SourceDocument,diablo2-io
,,battle-command-t3997,,"Battle Command 
        
        
        
                                  • Diablo 2 Resurrected Skill
                          
        
         • diablo2.io",ceba455e-cb6c-5ed5-9578-fa2b6cbefed1,Skill,diablo2-io
